date,55000,56000,57000,58000,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,69000,70000,71000,72000,73000,74000
2024-05-13,12.563712,25.192708,31.43453,63.121190000000006,131.903646,120.454053,208.111827,232.642532,345.456815,440.1509,565.9596,788.0912500000001,1068.20996,0,1733.9839,0,0,0,0,0,0,0,0,0,7019.5494,0,0,0,0
2024-05-14,24.607332000000003,43.021027,49.318976000000006,67.71167700000001,129.26529,197.138752,271.065784,490.67224,553.92075,678.0543,1345.8764,1208.09988,1785.84987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-15,6.439083,6.583986,6.585254,6.5838350000000005,13.172216,6.58404,6.583962,6.585254,6.585254,6.58513,6.592426,6.6203970000000005,6.614418,6.632376,13.240604,6.624252000000001,39.75333,263.71972,310.829894,464.21991,4845.63924,0,5866.93989,6805.956075,7771.87875,8711.7142,0,0,0
