date,18500,19000,19500,19750,20000,20250,20500,20750,21000
2022-10-31,10.15798,10.183735,10.24027,30.701955,51.191300000000005,112.65539999999999,215.08536,338.47803,454.76552
2022-11-01,0.0,0.0,10.266770000000001,10.20367,10.22025,10.243129999999999,102.30365,377.840115,0.0
