date,92000,94000,96000,98000,99000,100000,101000,102000,103000,103500,104000,104500,105000,105500,106000,106500,107000,108000,114000
2025-06-01,10.563538000000001,21.167874,52.71675,84.411376,146.930994,158.26995,344.983881,779.7540750000001,680.938115,0.0,841.18688,0.0,1262.30844,0.0,1890.38448,0.0,0.0,0.0,0.0
2025-06-02,10.402313000000001,10.499999,10.491378000000001,10.574355,10.544056,31.768610999999996,42.118452000000005,84.23259200000001,116.38607200000001,0.0,472.05611999999996,0.0,507.93148799999994,0.0,951.90066,0.0,0.0,0.0,0.0
2025-06-03,0.0,0.0,0.0,10.539254,10.531333,10.537637,10.558156,10.585999000000001,21.076700000000002,42.203732,94.91281199999999,126.81547199999999,190.11528,495.474893,686.43653,501.64965900000004,1687.35648,1545.956505,7406.400245000001
