date,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,48000
2023-12-14,21.357650000000003,0.0,0.0,0.0,25.970364,0.0,0.0,47.42199,64.55899500000001,77.312916,94.57934200000001,112.38721,138.118368,169.79732,201.652748,232.72204999999997,296.73371,339.12184,340.38928000000004,424.47580000000005,530.465,516.84672,621.8093,710.98368,857.7210000000001,947.7118199999999,1139.1984300000001,1314.2236500000001,1510.23495,1784.4232250000002,2341.35825,2417.9282350000003,2738.8851200000004,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.658102,75.23747999999999,92.946898,117.65894,151.037208,172.850096,210.30904999999998,232.20372999999998,274.378195,316.62345,358.994185,501.35016,506.60904,650.53841,757.18602,902.8983049999998,1091.62768,1258.7436,1372.05185,1639.49838,2053.96534,2346.8603200000002,2158.0149850000003,2473.88502,0.0,0.0,0.0,3788.3849849999997,0.0,0.0,0.0
2023-12-16,0.0,0.0,0.0,0.0,21.09615,0.0,0.0,38.014514999999996,59.119452,67.730592,0.0,0.0,122.90136199999999,152.258904,168.95007999999999,165.15259799999998,179.17221,213.33965,0.0,340.02776,403.404865,447.98334000000006,611.5208250000001,680.59408,0.0,0.0,1167.6401,1358.336,1710.26154,1850.0545649999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,0.0,0.0,16.797076,0.0,0.0,0.0,37.680588,0.0,41.89631,50.23186799999999,54.372838,66.90408000000001,96.33267099999999,145.819905,170.96368600000002,200.66111999999998,230.28576999999999,0.0,314.1108,397.63257,541.1379999999999,625.9266,631.8573,0.0,1238.0096999999998,1074.853815,1475.1446349999999,1592.4591599999999,1727.2467700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,16.34768,0.0,20.514535,0.0,0.0,0.0,21.30218,21.328095,34.1584,0.0,0.0,113.854188,100.529784,157.73210999999998,174.321294,140.122851,229.23114499999997,212.9282,254.54748,298.01527,362.32882,445.62945,861.2630839999999,618.3075500000001,788.6113399999999,937.8080799999999,1615.17837,1281.9657,0.0,0.0,2086.69636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,0.0,8.613522,0.0,12.918842999999999,0.0,0.0,21.593765,21.550735,0.0,0.0,0.0,65.117925,92.82658,90.219108,115.971939,156.83008700000002,0.0,252.04656000000003,234.317105,357.48696500000005,441.273315,373.311519,571.33188,657.078635,707.9549400000001,916.702595,1265.0046,1455.664365,1809.31315,2045.09077,2361.34192,0.0,3036.01104,3398.36224,3623.513085,4195.5985900000005,0.0,0.0,0.0
2023-12-20,4.4003879999999995,4.380562,0.0,0.0,0.0,13.255662,0.0,17.471296,17.682816000000003,25.698017999999998,0.0,56.076474999999995,61.486320000000006,61.539394,0.0,124.21027699999999,0.0,175.570282,145.082817,196.54523999999998,239.71172499999997,304.46311000000003,348.81208000000004,435.9171,440.5597,654.19935,845.62062,895.4037150000001,1175.05242,1123.343595,1672.55011,1460.82981,1850.10294,2458.868135,0.0,0.0,0.0,0.0,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.449968,17.483188000000002,17.373412000000002,21.90025,34.878848,48.127772,0.0,69.727728,70.418672,0.0,130.88472,123.71276399999999,175.40044,175.963,241.346325,304.74122,370.55962500000004,414.36206999999996,630.63516,718.9840350000001,872.6696000000001,904.8693850000001,1097.696,1379.05047,1742.3076,1803.35138,2104.5072,0.0,0.0,0.0,0.0,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.522124,22.01542,0.0,26.194301999999997,30.587011,30.489704,0.0,48.100437,74.22728699999999,0.0,91.727685,109.215175,127.61055599999999,170.26947599999997,218.26195,241.492845,264.30816,392.94188999999994,417.065865,651.91995,615.83088,853.051875,903.51905,1100.8005,1508.4804150000002,1959.9723000000001,2286.63435,2635.07387,0.0,3251.95778,3190.19976,0.0
2023-12-23,0.0,0.0,0.0,4.357742,0.0,0.0,0.0,0.0,0.0,0.0,17.543896,0.0,35.044664000000004,0.0,56.958681,0.0,0.0,87.51172,96.41429600000001,122.5301,165.824286,175.05388000000002,184.131906,262.11312,0.0,393.89885999999996,502.851875,613.12748,765.63305,1005.34794,1181.99736,1422.048225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.506988,17.20042,21.76216,26.223888,43.60287,0.0,69.051536,56.789472999999994,85.96172,0.0,113.177662,171.9376,257.71446000000003,279.452225,302.13764,430.2632,474.4575,686.97376,796.51491,1052.05401,1412.06571,1567.534475,1952.877745,0.0,2578.8516,0.0,0.0,0.0,0.0,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.685242,0.0,0.0,17.300768,0.0,0.0,39.218022,48.09514600000001,0.0,0.0,0.0,86.39002,112.37207799999999,135.26933699999998,156.291012,217.41615000000002,239.98457999999997,327.023325,432.0231,480.21632999999997,610.68098,802.93256,936.6195499999999,1154.652435,1458.17728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.854968,17.098792000000003,0.0,0.0,46.405645,0.0,51.012851999999995,72.06060299999999,72.54212799999999,138.52667399999999,172.97707300000002,210.3563,272.690535,336.77688,360.58921000000004,425.3523,673.7934399999999,904.1704599999999,1153.6107000000002,1127.5773849999998,1678.9984,1975.2751099999998,2394.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518464,8.505004,16.984420000000004,21.215889999999998,33.978384000000005,46.547973999999996,0.0,51.47125199999999,64.394505,86.01110000000001,90.540177,112.80544599999999,125.90393499999999,156.419532,217.24015,260.13924000000003,325.26547500000004,389.61350999999996,457.1060550000001,651.1679999999999,781.6617,1020.30279,1153.08337,1496.31744,2021.27119,2065.0739,0.0,0.0,0.0,0.0,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.338174,0.0,8.603208,12.725769,17.10598,21.39307,0.0,42.370599999999996,47.069979000000004,67.992592,80.80092,0.0,114.927552,144.69872999999998,166.75795499999998,254.88648,277.29409499999997,404.01181999999994,532.0002499999999,596.45082,787.55869,918.2286649999999,1235.45771,1594.858875,1797.1690800000001,2496.53308,0.0,0.0,0.0,0.0,0.0,0.0
