date,90000,92000,94000,96000,97000,98000,99000,100000,101000,102000,102500,103000,103500,104000,104500,105000,105500,106000,107000
2025-01-17,20.943208,10.49421,20.95934,52.13406,62.804711999999995,104.50063,84.34304,229.317748,323.995601,441.218862,0.0,834.00432,0.0,1302.3042500000001,0.0,1671.24768,0.0,2149.57137,2220.50241
2025-01-18,10.404633,10.387719,31.107632999999996,20.798666,103.76091000000001,51.97117,104.1533,114.76907200000001,208.88660000000002,333.87827200000004,0.0,574.61514,0.0,888.4272250000001,0.0,1565.3532,0.0,2398.81122,3673.9244649999996
2025-01-19,10.090682000000001,10.500070000000001,49.991510000000005,40.716836,91.025352,162.091264,273.675159,504.98199999999997,711.2697900000001,1267.3701250000001,2602.47754,2168.3777699999996,3503.1493,3665.2632049999997,3927.80817,3937.5378899999996,1564.6929,3588.4992500000003,1381.1948799999998
