date,25000,26000,27000,27500,28000,28500,29000,29500,30000,30500,31000
2022-06-02,14.979510000000001,15.100700000000002,15.145515,15.278075000000001,30.544990000000002,60.56606,91.32147,122.29456,244.5436,456.72090000000003,0.0
2022-06-03,0.0,14.895719999999999,14.65613,14.825875,14.711129999999999,14.85607,14.843665000000001,88.93325999999999,399.971115,1145.62617,1265.8506000000002
