date,46000,47000,47500,48000,48500,49000,49500,50000,50500,50750,51000,51250,51500,51750,52000,52250,52500,52750,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,59000,60000,61000,62000,63000
2024-02-15,10.339814,15.540174,0,31.214598,67.51301699999999,104.042,103.63554,140.671593,192.10104,0,285.654325,0,594.385895,0,777.0729,0,1090.84122,0,1178.8587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,10.399496,5.199873,5.218425,10.384174000000002,15.626922,10.39205,15.601065,20.819104000000003,41.73428,0,83.272608,0,99.200368,0,313.06446000000005,0,650.202125,0,917.911575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-17,0,0,5.080545,10.189536,10.21376,5.124854,5.144043,5.162267,5.165489,20.650876,20.669,46.542537,51.73331,145.064528,259.41685,0,1281.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
