date,15750,16000,16250,16500,16750,17000,17250
2023-01-06,8.39586,8.370379999999999,8.458775,8.48034,8.482895000000001,101.83296,0.0
2023-01-07,0.0,0.0,0.0,8.466825,16.93639,109.94619999999999,313.75778
