date,25500,26000,26500,27000,27250,27500,27750,28000,28250,28500
2023-04-07,13.949635,13.922465,13.96041,13.96091,27.926669999999998,55.87696,111.72112,223.4904,0.0,0.0
2023-04-08,0.0,0.0,0.0,13.96358,13.964095,13.977205,14.000095,111.7852,280.23290000000003,435.62548499999997
