date,5250,5500,5750,6000,6250,6500,6750,7000,7250,7500,7750
2020-04-02,112.43677500000001,143.62945999999997,142.8278,229.74242,305.1882,359.38399,474.16390000000007,456.22976,0.0,0.0,0.0
2020-04-03,90.60119999999999,107.49503999999999,183.26935,173.29675,295.0953,367.657,497.3725,599.1565049999999,0.0,0.0,0.0
2020-04-04,67.7949,95.46936,125.448685,146.96755,233.996595,333.93492000000003,370.45458,538.7017900000001,0.0,0.0,0.0
2020-04-05,71.58459,88.66949,105.02056,139.32046,204.01229999999998,268.44318499999997,373.19259999999997,564.6606,0.0,0.0,0.0
2020-04-06,47.40658,65.6703,71.9738,93.95828,116.04496,174.02232,243.46414000000001,311.61841999999996,422.43778000000003,764.5418,0.0
2020-04-07,46.666425,51.26429,65.98611,85.72872000000001,128.53583999999998,161.096175,252.83667999999997,333.013935,431.31419999999997,560.06615,0.0
2020-04-08,29.38432,44.21508,51.3072,73.3301,84.12744500000001,110.5428,172.528305,216.8486,323.3538,445.00472499999995,0.0
2020-04-09,29.232200000000002,39.314495,39.94452,54.72165,72.9041,91.49787500000001,128.0601,204.4882,306.8898,451.2453,592.33032
2020-04-10,30.989924999999996,41.229060000000004,51.904725,79.63635,120.628725,159.02775,239.73005000000003,322.992255,538.8778199999999,690.936,908.6058250000001
2020-04-11,20.41875,20.64123,37.83934,48.100989999999996,61.96760999999999,113.20452,199.26393000000002,309.6792,577.3965000000001,736.666325,933.1885000000001
2020-04-12,17.31805,24.249225000000003,28.00228,48.33794,42.78516,83.86716,110.49423,286.676605,355.63817,683.9009100000001,774.6761
2020-04-13,13.7589,20.6547,30.879405,44.640765,61.75881,82.42308,161.11412,258.428625,665.59,658.52598,1272.0690000000002
2020-04-14,6.85321,10.328115,17.1606,20.63925,27.543560000000003,55.18112000000001,123.43913999999998,243.47532999999999,462.41145,607.677875,0.0
2020-04-15,6.86955,6.7520299999999995,6.6232299999999995,13.247,33.052550000000004,72.93142999999999,182.83155,397.5924,608.9453100000001,0.0,909.698625
2020-04-16,0.0,3.46574,3.442555,3.49054,3.50688,3.565545,3.56549,24.944605,174.25233,424.88399999999996,0.0
