date,59000,60000,61000,62000,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,74000,75000,76000,77000,78000
2024-05-18,20.106012,20.052252,33.467040000000004,40.172442,60.240321,73.57838400000001,100.48392,147.38121200000003,214.246048,314.496928,402.13398,635.1859599999999,803.5026,1172.0740500000002,0,1607.39664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-19,13.240318,26.445216,26.718196,65.98336,80.07694799999999,132.27158,152.183272,297.059535,265.10068,397.84368,596.30463,829.5221250000001,637.733765,742.94979,979.65567,2162.8971,1917.810885,2354.61625,2824.47312,0,0,0,0,0,0,0,0,0,0,0
2024-05-20,6.736410000000001,13.333278,6.710008,6.701801,6.816955000000001,6.817413000000001,7.137639999999999,13.801802,13.803416,7.142677000000001,6.972572,13.894962,14.279738000000002,14.0515,21.424695,14.2786,14.284470000000002,57.12196800000001,99.904168,142.8445,321.12053999999995,535.64955,0,0,0,0,0,0,0,0
