date,104000,106000,108000,110000,111000,111500,112000,112500,113000,113500,114000,115000,116000,117000,118000,119000,120000
2025-07-31,34.723367999999994,46.303380000000004,34.908134999999994,80.968335,0.0,0.0,139.376208,0.0,265.91760500000004,0.0,439.94146600000005,637.225545,1157.8492,1679.958255,2603.135475,1302.31101,0.0
2025-08-01,33.957452999999994,45.345116,123.95163000000001,135.8055,192.557045,0.0,463.12857900000006,0.0,509.85612,0.0,963.5881350000001,1812.37216,1885.534365,3957.02615,4648.86864,4468.2974699999995,4171.91148
2025-08-02,11.329078,11.281433000000002,11.271161000000001,33.830664,45.191128000000006,78.778161,179.696,359.789056,406.084608,733.9751899999999,1740.7893450000001,2585.98384,3149.962173,3462.764735,0.0,0.0,7221.14688
