date,30000,30500,31000,31500,32000,32500,32750,33000,33250,33500,33750,34000,34250,34500,34750,35000,35250,35500,35750,36000,36500,37000,37500,38000,38500,39000,39500,40000,41000,42000,43000
2023-10-25,24.146381,30.899466,38.176281,48.954514,62.791866000000006,75.97568000000001,107.591328,134.99050499999998,190.25138,225.175535,294.33961500000004,347.045,465.8013,587.92137,741.4425499999999,797.8417099999999,0,1277.2207600000002,1287.0968,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-26,27.200808,33.986290000000004,27.365824,34.17255,44.520866,64.874892,71.71094699999999,99.356204,130.115344,187.99605,239.47189,341.6242,444.44621,598.6856750000001,835.9382850000001,0,985.73121,0,1284.2352199999998,0,2313.6597,0,0,0,0,0,0,0,0,0,0
2023-10-27,3.3663760000000003,3.3841470000000005,3.3837910000000004,10.096692,3.3847180000000003,3.387296,16.884224999999997,3.385772,16.905525,20.315286,33.94292,219.97781,672.6552,1004.7441,0,0,0,1497.5157999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
