date,72000,73000,74000,75000,76000,77000,77500,78000,78500,79000,79500,80000,80500,81000,81500,82000,82500,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,91500,92000,92500,93000,93500,94000,95000,96000,97000,98000,101000,103000
2024-11-11,26.136756,16.911782000000002,26.657309999999995,17.901124,35.54308,44.42885,53.095865999999994,53.31461999999999,62.20039,111.80868399999999,71.500248,114.41960399999999,208.39226399999998,226.492188,177.31126,313.676712,212.80454399999996,276.152309,320.978412,390.77654000000007,385.173102,620.69217,753.7292550000001,760.3033250000001,848.19458,1241.07214,1551.0404000000003,1772.6176,1608.6704399999999,1832.31255,0.0,2916.66375,3185.87472,2991.4652450000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,17.401484,8.784723,17.928424,17.754768,17.658378,17.63593,26.629773,35.327676000000004,62.269858,35.232800000000005,44.426294999999996,44.051745000000004,61.81467599999999,139.499248,79.782174,97.062449,141.858992,134.05608,176.02414000000002,202.626964,293.762205,316.798812,395.82679499999995,484.76042999999993,447.93330000000003,922.8588600000002,842.0982399999999,1063.002,1842.9012,1594.503,2544.64676,2265.1537799999996,1930.5264949999996,2245.4060000000004,2517.68076,3136.73325,0.0,0.0,0.0,6371.95685,0.0,0.0,0.0,0.0,13161.4545,16644.33158
2024-11-13,8.758331,8.733795,8.738425000000001,8.73875,8.761935000000001,8.876767000000001,8.76031,17.51435,8.862701,8.882642,8.93065,8.872023,8.949785,17.777810000000002,9.082575,17.806424,17.810118,8.966786,9.015733,9.060713000000002,35.776864,18.063318,18.094962,36.0721,27.098867999999996,36.065188,45.27945,81.087939,269.17542000000003,430.4452319999999,288.959968,807.2193599999999,579.547712,994.47843,2840.5625600000003,2855.9622400000003,1993.10342,3020.840055,2989.7930699999997,3577.12316,6082.35886,7059.48075,8178.532279999999,8674.333639999999,0.0,12232.09215
