date,32000,34000,35000,36000,37000,38000,39000,40000
2021-08-02,19.631990000000002,19.880215,40.14163,78.79332000000001,194.50825,313.87024,777.8816,1291.64673
2021-08-03,0.0,38.37172,38.39456,19.054650000000002,38.279199999999996,286.421925,617.4496,2286.56604
