date,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,9000
2019-11-28,37.95115,45.5418,68.07033,112.28085,175.59364499999998,261.5865,401.73948,565.30092,0.0,0.0,0.0
2019-11-29,27.06123,31.12788,46.13964,54.97480300000001,92.97144,146.9707,224.19784,332.56501,437.39864,0.0,0.0
2019-11-30,15.00932,26.26631,41.27563,60.43168,116.32285,183.86368000000002,272.36448,403.88113,469.63717,0.0,0.0
2019-12-01,29.40304,47.690305,66.82293,102.66550000000001,148.6446,299.41521,385.01242499999995,506.08864,714.6548750000001,952.6374,0.0
2019-12-02,18.23245,25.511570000000003,43.89960000000001,76.82031,149.78653,245.10978500000002,390.567655,547.472935,800.4799,1067.06816,0.0
2019-12-03,21.812459999999998,21.92952,36.5499,69.36805,117.79888000000001,237.6413,389.736265,0.0,0.0,0.0,0.0
2019-12-04,28.83952,31.988204999999997,43.26672,86.72472,165.83138,266.8144,452.17431,412.59443,797.3063999999999,0.0,0.0
2019-12-05,11.145825,18.472125000000002,29.3308,51.621500000000005,88.80984,163.19335999999998,288.21936,0.0,0.0,0.0,0.0
2019-12-06,3.67719,14.87706,11.353950000000001,15.03898,33.83739,82.72429,199.11410999999998,316.85388000000006,642.7220699999999,0.0,0.0
2019-12-07,3.817125,7.5392399999999995,14.998660000000001,18.85755,41.38464,78.92839500000001,172.86983999999998,309.24496000000005,533.31224,0.0,0.0
2019-12-08,3.77766,3.78005,7.5427100000000005,15.10614,33.892739999999996,71.52246,165.70862,294.27606,0.0,815.90859,0.0
2019-12-09,3.754985,3.671825,11.14065,18.257575,40.359935,106.39998500000002,256.2301,402.43563,661.1868000000001,933.464475,0.0
2019-12-10,3.674465,3.60647,10.863719999999999,18.1001,50.592290000000006,129.99527999999998,300.75465,528.1944199999999,710.495175,871.58812,0.0
2019-12-11,0.0,3.57838,7.20269,14.32474,32.405805,122.35631000000001,271.50975,564.39773,815.923125,0.0,1982.9232500000003
2019-12-12,0.0,3.5767700000000002,3.5737150000000004,7.20261,10.79886,61.56210000000001,271.3455,575.0872,847.4408999999999,0.0,0.0
