date,15000,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,23000
2022-06-19,20.59183,20.52813,59.60979,30.689445000000003,41.34286,72.32442,123.09462,165.39688,246.77988,361.6403,564.4683,803.5076399999999,0,0,0
2022-06-20,10.407345,10.420905,10.42074,9.942635,9.95148,10.15367,10.15031,10.330205,20.47691,41.14312,144.44563,382.92872499999993,0,0,0
