date,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500
2020-05-14,24.16075,52.917095,39.14076,57.88854,77.19696,101.798025,102.15807000000001,150.363175,202.55949,220.002525,306.28269,376.938485,396.5456,538.7338,632.218035,0.0
2020-05-15,13.930935000000002,9.37492,23.142075000000002,4.709755,28.10616,28.25667,93.61139999999999,223.21128,410.932135,415.87831,380.976,519.9103799999999,844.58101,757.3392,0.0,999.1064999999999
