date,52000,53000,54000,55000,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500
2024-08-12,47.43728,88.90318500000001,147.624175,171.73950799999997,214.774308,355.07202,443.86972499999996,475.64984000000004,681.5223149999999,744.2945,866.031205,1073.0457,1375.67025,1500.0415000000003,0.0,0.0,0.0,0.0
2024-08-13,12.237430000000002,18.261854999999997,24.343684,30.31623,67.454024,78.712777,102.967623,157.403246,194.784544,237.256968,332.50794499999995,484.30032,576.03839,846.85426,1031.07176,1364.28885,1408.30863,0.0
2024-08-14,5.938823,11.81354,23.836824,23.607192,23.635640000000002,23.59522,41.194244,41.138097,106.187274,176.59341,411.15025,765.04025,1091.1311099999998,1650.09572,2205.5478749999997,1710.80712,2641.9743449999996,1476.42144
