date,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000
2022-08-21,10.692290000000002,10.698325,21.52757,53.937125,118.75358,290.60815499999995,540.36825,0,0,0
2022-08-22,20.95496,10.49531,10.54629,21.38349,53.483675000000005,360.73184,725.6426200000001,0,0,0
