date,10000,15000,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000,26000,28000,29000,30000,31000,32000,33000,34000,35000,36000,38000,40000,42000,44000,45000,46000,48000,50000,52000,55000,60000,65000,70000,75000,80000,90000,100000,120000,150000,200000,250000,300000
2021-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,0,1860.6670400000005,0,0,0,0,0,0,3608.6413,0,0,0,0,0,0,0,0,0,0,0,8679.568500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,0,0,0,0,0,0,0,0,3709.995696,0,0,0,0,0,0,0,6475.4592,0,0,0,9158.5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751.847075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,0,0,0,0,0,0,0,0,3588.627185,0,0,0,0,0,0,0,5787.885695000001,0,0,0,8507.124600000001,0,0,0,0,11464.23888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,0,1631.4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10867.58082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,0,1879.380725,0,0,0,0,0,0,3295.8263999999995,0,0,0,0,0,0,0,5745.0473250000005,0,0,0,0,0,0,0,0,11017.2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,0,1865.95808,0,0,0,0,0,0,3768.829875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11494.25449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-02,0,1901.87162,0,0,0,0,0,0,3531.558825,0,0,0,0,0,0,0,5751.31653,0,0,0,8295.6132,0,0,0,0,11253.1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5774.01741,0,0,0,8348.843120000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10919.26048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-05,0,1810.79118,0,0,0,0,0,0,3672.9836,0,0,0,0,0,0,0,0,0,0,0,8241.6922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29892.06126,0,0,0,0,0,0,0,0,0,0,0
2021-07-06,0,1711.689925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10992.17196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-08,0,0,0,0,0,0,0,0,3429.28215,0,0,0,0,0,0,0,5767.35486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-09,0,1770.4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5651.974700000001,0,0,0,8453.84024,0,0,0,0,11046.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-10,0,0,0,0,0,0,0,0,3086.729625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10750.25394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-11,0,0,0,0,0,0,0,0,3025.90013,0,0,0,0,0,0,0,0,0,0,0,7805.4088,0,0,0,0,10944.15075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.79979,0,0,0,8072.58738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-13,0,0,0,0,0,0,0,0,3313.39452,0,0,0,0,0,0,0,5579.45984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-15,0,1685.168145,0,0,0,0,0,0,3445.1406,0,0,0,0,0,0,0,0,0,0,0,8289.21855,0,0,0,0,11353.68834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-16,0,1539.6633000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8242.057945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-17,0,1540.5992,0,0,0,0,0,0,3382.00892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5742.28875,0,0,0,8323.35308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-20,0,1857.11211,0,0,0,0,0,0,3540.3684,0,0,0,0,0,0,0,5876.134550000001,0,0,0,8682.59925,0,0,0,0,11891.42643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7455.74955,0,0,0,0,10478.9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22,0,0,0,0,0,0,0,0,2857.5855,0,0,0,0,0,0,0,4975.859595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23,0,1508.72226,0,0,0,0,0,0,2703.742431,0,0,0,0,0,0,0,4557.773440000001,0,0,0,6953.15485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
