date,25000,30000,34000,35000,36000,38000,40000,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,58000,60000
2021-08-12,110.70030000000001,286.77818,0.0,685.506875,796.5174599999999,1110.8547500000002,1640.83123,2270.89128,3340.2845899999998,0.0,4541.177425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,69.50556,190.23507999999998,357.91035,429.39629999999994,547.32341,737.52379,1026.9494349999998,1449.470715,2243.41248,0.0,3048.62991,0.0,4029.84387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,71.51514,187.44696,375.18296000000004,487.63638000000003,525.31094,704.733,1144.62677,1592.36076,2137.33156,0.0,3280.3452599999996,0.0,4018.8408000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,69.32526,188.20876,351.86564999999996,438.73926,529.4512599999999,758.2276350000001,1103.472,1369.54008,1961.2634400000002,0.0,3395.42488,0.0,3830.4924300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,69.85447500000001,184.85716,323.51004,418.40225999999996,484.48816500000004,673.265305,1059.97409,1503.4597500000002,2331.62718,0.0,3240.616395,0.0,4264.01048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17,0.0,159.73909,298.06783499999995,402.07932,493.03386,800.21826,1164.9339,1767.01196,2702.263355,0.0,3661.28807,0.0,4038.24246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-18,45.08843,137.87586000000002,289.608475,355.62232,445.12519999999995,697.057785,1075.7724,1557.3130950000002,2104.72448,0.0,3515.68932,0.0,5072.066435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-19,44.8576,113.982425,233.50549999999998,255.849275,466.46187000000003,465.9023,721.387825,1234.429095,1752.5182499999999,0.0,2542.882255,0.0,3799.340105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,23.566205000000004,74.00877,169.543605,172.52795,195.21452,292.9728,463.5297,664.307595,1025.36595,1358.55076,1503.051285,2097.94076,2218.41315,2973.91409,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-21,0.0,49.23308,122.37165000000002,147.72147,196.26668,245.2728,346.53688999999997,543.07165,861.5754000000001,1064.51488,1333.8432,1884.9657750000001,2322.177625,2835.76906,3024.05304,0.0,0.0,0.0,0.0,0.0
2021-08-22,24.341575000000002,24.716160000000002,73.758435,98.6959,146.70063,195.34868,370.252125,489.29800000000006,840.4623200000001,1038.78159,1334.94669,1681.0439800000001,2049.36794,2640.88733,3124.5181350000003,0.0,0.0,0.0,0.0,0.0
2021-08-23,0.0,24.829505,74.27823000000001,99.03764,100.08736,173.175555,248.02435000000003,422.19449000000003,644.86812,891.72288,1163.667595,1413.72711,1970.2272,2305.47372,2773.4285600000003,3048.133385,0.0,0.0,0.0,10703.78598
2021-08-24,0.0,48.17812000000001,95.95828,120.11735,144.9693,192.26916,313.081015,528.63085,955.7076,1289.66472,1458.023686,2028.2096500000002,2505.008625,2601.03732,3358.2969900000003,0.0,0.0,0.0,0.0,0.0
2021-08-25,0.0,24.046689999999998,72.026205,73.502115,141.59523000000002,170.556295,244.3163,391.79344000000003,636.9325299999999,877.8097799999999,1194.090555,1558.35776,1837.271625,2387.59066,2913.099175,0.0,0.0,0.0,9889.2369,0.0
2021-08-26,0.0,23.42664,46.98404,117.51352500000002,94.43538000000001,163.808505,305.507865,496.287435,942.003,1204.5024449999999,1671.2320799999998,2248.4150400000003,2696.4872250000003,3501.9645,4102.583624999999,0.0,0.0,0.0,0.0,0.0
2021-08-27,0.0,23.399815,24.12767,24.48243,49.00417,73.525815,122.5254,220.562145,416.72797,564.6498849999999,785.1076800000001,1126.51079,1519.10106,1939.164415,2479.6499900000003,0.0,0.0,0.0,0.0,0.0
2021-08-28,0.0,0.0,24.281025000000003,24.41664,24.52552,72.830505,97.59274,195.43284,390.77216,561.264975,802.4464800000001,1024.89093,1346.994,1789.2281749999997,2582.3603399999997,0.0,0.0,0.0,0.0,11179.374670000001
2021-08-29,0.0,0.0,0.0,24.150225,24.238495,48.489110000000004,73.87749000000001,147.09411,269.16549,437.26526999999993,530.0420760000001,879.75666,1082.91414,1614.665213,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30,0.0,0.0,0.0,47.93078,47.93117,47.19313,93.78022,211.74452999999997,447.01622999999995,658.02548,1010.45958,1500.81792,1794.02218,2123.1483999999996,3115.593,0.0,0.0,0.0,0.0,12241.311165000001
2021-08-31,0.0,0.0,0.0,23.640625,0.0,23.580845,71.04613499999999,118.40602500000001,281.81514000000004,398.81243500000005,592.087375,947.178,1627.380525,2227.0686800000003,2787.8286150000004,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,23.66637,24.388965,24.331400000000002,48.85112,97.20967999999999,194.36751999999998,314.76113499999997,487.52070000000003,879.8970599999999,1817.290875,0.0,0.0,0.0,0.0,0.0
2021-09-02,0.0,0.0,0.0,0.0,0.0,24.991695,24.993724999999998,25.07457,25.07064,24.810634999999998,49.55886,24.684535,74.06958,223.86464999999998,621.222625,1251.0925,2501.362465,3605.1794599999994,0.0,0.0
