date,9875,10000,10125,10250,10375,10500,10625,10750,10875,11000,11125,11250
2020-09-19,5.53594,11.0859,10.92773,11.064770000000001,16.59675,16.6443,16.60629,38.74794,49.8249,77.41279,122.39435999999999,0.0
2020-09-20,0.0,0.0,0.0,5.4956499999999995,5.42055,5.447430000000001,5.46591,10.9353,113.53114500000001,130.51176,276.7362,365.01466
