date,15000,15250,15500,15750,16000,16250,16500,16750,17000,17250,17500,17750,18000,18250,18500,18750,19000,19250,19500,19750,20000,20250,20500,21000,21500,22000,22500,23000
2022-11-08,18.44985,0,0,0,55.44327,0,55.59195,0,83.299365,138.4353,166.69116,384.25485,232.506375,378.35825,381.28626500000007,1189.729555,756.11995,1216.80306,542.44736,1717.64712,580.92462,711.70668,398.23251,655.7808000000001,0,0,0,0
2022-11-09,173.84476999999998,244.596355,285.22925999999995,349.51399999999995,420.464635,493.58516,938.6166,385.81442,1562.055,1520.06016,1455.9263999999998,2057.8181,2139.88486,1508.9706,2427.0525,0,944.53164,3266.816025,3778.4616,0,0,2721.2699,0,0,0,0,0,0
