date,25500,26000,26500,27000,27250,27500,27750,28000,28250,28500
2023-04-06,13.93749,14.052445,13.970825000000001,42.041850000000004,97.69991,153.700195,182.292045,294.49014,490.99645000000004,915.4939200000001
2023-04-07,0.0,0.0,13.92766,13.96491,13.94567,13.993875000000001,27.93587,139.6016,294.00357,0.0
