date,26000,26500,27000,27500,27750,28000,28250,28500
2023-04-01,0.0,14.222355,14.27374,28.48264,57.019800000000004,99.785,156.956085,271.19213
2023-04-02,14.21101,0.0,13.985790000000001,14.084370000000002,42.302895,98.590135,183.36227,491.1957750000001
