date,8250,8375,8500,8625,8750,8875,9000,9125,9250
2020-03-05,4.543220000000001,9.07765,4.563645,9.08488,13.693695,22.864075,72.59912,122.50629,0.0
2020-03-06,0.0,0.0,0.0,4.560425,4.5628850000000005,9.129209999999999,13.703925000000002,59.29715999999999,137.36355
