date,50000,52000,54000,55000,56000,57000,58000,59000,60000,61000
2021-04-02,29.431790000000003,29.424950000000003,59.15126,146.875425,175.80663,264.259215,617.82609,885.0769499999999,1132.01373,0.0
2021-04-03,0.0,29.664895,28.58617,85.68006,115.21264000000001,344.82342,1029.0182399999999,1160.6108000000002,1691.82491,1750.2302799999998
