date,37000,37500,38000,38500,39000,39500,40000,40250,40500,40750,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44500,45000,45500,46000,46500,47000,47500,48000,49000
2023-12-17,25.151232,33.673256,45.802944,49.93396799999999,54.577991,67.338352,75.830796,0,351.18192,311.85465,496.5648000000001,640.44264,724.157,868.9779000000001,771.0614999999999,754.8489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,4.258331,12.780312,8.502794000000002,20.79917,17.022468,25.556838,25.581234,34.10708,38.372625,46.899875,84.97012,118.70675599999998,110.882512,169.75828,196.196808,298.96524,404.28257,490.33861,723.1176100000001,831.72141,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,0,0,4.267468,4.304151,8.605558,8.621038,4.200884,8.470388000000002,8.465096,8.495980000000001,12.744708,29.528828,21.167525,50.76653999999999,97.272911,139.61036099999998,275.048865,736.6961,616.95209,973.93776,1288.62805,0,0,0,0,0,0,0,0,0,0,0
