date,32000,32500,33000,33500,34000,34500,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,38250,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,44000,45000,46000,47000
2023-11-09,10.881747,18.127155,32.816916,36.30499,29.228752000000004,83.442436,80.482336,146.35752,124.71645399999998,179.78638999999998,238.4941,311.60498500000006,495.088065,550.12575,715.4680649999999,881.02896,674.92692,824.8778999999998,1991.39105,0,1315.4715,1620.0120999999997,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,3.704161,3.734089,3.73504,3.735352,7.470144,11.200874999999998,18.706185,18.7227,37.277730000000005,37.38554,41.073868,63.430043,82.095024,126.76934,179.257248,298.54928,374.02,652.4892500000001,952.720545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,0,0,0,0,3.705524,3.717639,3.718532,3.718017,3.71792,3.687248,7.37867,14.75908,14.79872,51.738414,177.06652799999998,203.968655,520.0132000000001,776.75304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
