date,19500,20000,20500,20750,21000,21250,21500,21750,22000,22250,22500,22750,23000,23250,23500,24000,24500,25000
2023-02-09,21.89011,10.902885,32.70795,32.719995000000004,54.466975000000005,98.11575,152.66223,218.2293,348.66992,396.0950399999999,572.2040999999999,360.03040000000004,1303.1724,590.4535,0,0,0,0
2023-02-10,0,10.92179,10.786505,10.79855,10.80111,10.81353,43.259260000000005,151.74607,495.31581,468.709675,968.75145,1134.03675,1403.4553,0,1609.41039,0,0,0
