date,94000,96000,98000,100000,101000,102000,103000,103500,104000,104500,105000,105500,106000,106500,107000,108000,108500,109000,110000
2025-06-15,52.59601,84.153328,147.26719,262.612775,274.76586799999995,525.3592500000001,736.6142000000001,0.0,947.23524,0.0,1417.6606499999998,0.0,1788.8482900000001,0.0,2461.572828,0.0,0.0,0.0,0.0
2025-06-16,10.68362,21.370696,21.404116000000002,10.848819,32.270025,43.092724000000004,170.902592,0.0,203.967565,0.0,395.324354,0.0,398.338411,0.0,963.3781799999999,1708.2312,0.0,1405.5430999999999,0.0
2025-06-17,10.441722,10.445732000000001,10.469119000000001,20.93644,41.86896,62.723459999999996,73.175543,146.333656,229.984216,261.84195,887.403145,942.1451999999999,999.946155,2902.4086,2713.0685399999998,3351.2531200000003,4223.652255,3785.3312399999995,3721.8013
