date,25000,30000,35000,40000,45000,50000,52000,54000,55000,56000,58000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,114000,115000,116000,118000,120000,122000,125000,130000,135000,140000,145000,150000,160000,180000,200000
2024-10-24,48.148303,0.0,147.22686000000002,331.29135199999996,511.95045,1045.1890250000001,1318.14267,1667.69883,0.0,2034.8691,2684.5968,3139.46504,3422.6400000000003,3928.6810400000004,0.0,0.0,5104.28925,5498.611265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0,101.534085,0.0,328.3301,508.16999999999996,889.5338399999998,1339.5908,1982.5284,0.0,1980.7232000000001,2601.8916000000004,3736.6517949999998,3358.18952,3838.3947350000003,4962.3225,0.0,5463.482085,5375.08497,6112.9349999999995,7252.949380000001,6983.6981,7534.39609,0.0,8506.307,0.0,0.0,10712.367225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-26,0.0,0.0,0.0,0.0,469.17325,933.8784,1303.5395099999998,1607.0503199999998,0.0,2111.605965,0.0,3220.5873600000004,0.0,0.0,0.0,4792.06871,5489.454740000001,5928.85395,6711.522720000001,0.0,7535.838374999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,40.250766,80.50454399999998,136.25402,256.738868,473.83049000000005,917.01639,1183.5687500000001,1499.16404,0.0,1929.4431599999998,2401.125925,3056.94,0.0,3765.32091,4199.1205,0.0,0.0,0.0,5955.78808,6466.343199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,41.88375599999999,0.0,143.048787,251.450316,447.48404999999997,821.9002800000001,979.16546,1314.1110600000002,0.0,1606.65626,2226.9643499999997,2781.823608,2996.126445,3306.6355200000003,3745.7261399999998,4216.476900000001,0.0,0.0,5669.481000000001,5914.0454199999995,6704.71116,6954.83172,7123.29138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13217.002535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.0,0.0,131.298948,226.37281900000002,418.89846000000006,695.13001,925.87196,1124.308465,0.0,1378.63829,1763.1919900000003,2242.6593500000004,2393.03163,2662.70639,0.0,3235.84242,3724.12612,4268.720399999999,4319.122254999999,4688.166375,0.0,5378.073645,7117.886399999999,7078.446915,7581.20463,7841.66819,8593.917599999999,8819.808219999999,0.0,0.0,10486.1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0,684.387885,0.0,1121.21017,0.0,1400.040135,0.0,2203.825385,2387.28963,2661.7670499999995,0.0,3367.66327,3540.2357900000006,4055.5598300000006,4325.8146,4846.67685,0.0,5523.91047,0.0,6622.92452,7136.260560000001,7676.88636,7909.30923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16842.32112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26899.250620000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0,652.5269999999999,0.0,1241.3191000000002,0.0,1555.07968,1940.228675,2471.6485500000003,2809.848,0.0,2963.81169,3723.4137699999997,4015.0258500000004,4670.953240000001,4828.546505,5515.085590000001,5673.652,6252.28428,6781.21344,7526.1997,8032.145230000001,7770.6161999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,0.0,70.17725,158.527638,249.07003199999997,453.112075,827.08968,0.0,1357.2458250000002,0.0,1544.8202,2215.64352,2365.351585,2660.2147499999996,0.0,0.0,4012.2190200000005,4420.4800000000005,4468.550628,5162.19634,0.0,6315.28443,6876.832055,6935.759819999999,7485.08014,8560.579104999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,0.0,0.0,0.0,0.0,450.20261,864.593375,1109.64912,1385.1326000000001,0.0,1773.874605,2226.08608,2736.5718500000003,0.0,3364.435785,3684.67607,0.0,0.0,0.0,0.0,0.0,0.0,6844.507915,7400.053455,7876.0615800000005,8435.38311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52595.116559999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,0.0,0.0,0.0,298.022868,541.2197600000001,0.0,1132.44516,1469.37278,0.0,1970.6410600000002,2352.61844,3001.6980399999998,3331.498465,0.0,3923.5180499999997,4500.504345,4851.055649999999,5234.36016,0.0,0.0,6871.144800000001,0.0,8231.665089999999,0.0,9256.50906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,0.0,0.0,177.987914,293.410844,607.5072,1139.91749,1235.61414,1683.1040000000003,0.0,2248.265065,2786.8561400000003,3350.1510900000003,3304.3305600000003,3685.05325,4508.249100000001,4943.90841,5379.7528,5854.90599,6375.9698100000005,6910.269149999999,0.0,0.0,0.0,8371.292895,9765.090359999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
