date,56000,58000,59000,60000,61000,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,74000,75000,76000,77000,78000,79000
2024-03-17,0,81.81074399999999,108.103664,156.274903,164.03560799999997,185.150691,212.388719,319.38991000000004,219.986304,376.729595,409.25064,479.50378,714.8617350000001,682.0877,821.90304,959.0679,1095.19696,1499.7102999999995,1605.755235,2037.743604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-18,0,26.850864,33.66139,61.172118000000005,114.283061,167.32535,147.64582800000002,101.81148000000002,234.985415,182.840436,468.58259,271.82736,339.39655,440.89877,742.0977299999998,778.671555,1147.3164,1252.645545,1686.24175,1809.51593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-19,12.405788,55.854954,86.895452,148.950168,309.1589,620.1794,1020.647595,1329.212345,2031.51762,2042.70693,2780.1792,3213.4596,3738.80562,2110.93179,3913.519375,3346.762125,3343.85844,0,4778.733749999999,0,0,6217.97865,0,0,0,0,0,0,0,0,0,0,0,0
