date,37500,38000,38500,39000,39500,40000,40500,41000,41500,41750,42000,42250,42500,42750,43000,43250,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,51000
2024-01-15,42.63367,59.198944,47.297558,64.53255,85.3191,136.35433600000002,154.022832,234.821455,300.05731000000003,0,469.49067,0,537.026875,0,835.1364450000001,0,0,1537.11144,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,8.660752,33.776656,12.983328,46.801469,17.265964000000004,25.905653999999995,47.412178,56.452825,82.187863,0,146.981762,0,258.89112,0,410.30177,0,626.842395,0,1716.0072,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,4.222742,4.270289,4.27083,4.26157,4.26304,4.263022,21.193265,12.764223,12.807458999999998,12.800249999999998,25.638425999999995,72.516764,85.48212,170.97148,637.3181999999999,829.748595,730.7212000000001,0,1877.63664,0,0,0,0,0,0,0,0,0,0,0,0
