date,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-03-03,0.0,21.28497,62.823525,104.88567499999999,106.41505,233.894375,489.442415,1162.7275,876.3122000000001
2022-03-04,19.31313,19.55119,78.3936,352.00061999999997,939.8455200000001,1803.24646,3439.8651299999997,2470.72387,3201.756735
