date,96000,98000,100000,102000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,114000,115000,115500,116000,116500,117000,117500,118000,118500,119000
2025-07-09,10.944006,11.128175,32.751348,54.57846,76.694835,55.710045,77.994063,122.42095800000001,189.265726,553.61915,612.360375,1001.93697,1503.44235,0.0,3061.9734750000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,11.620794,11.616133000000001,11.319481,33.345726,11.623866000000001,22.706742000000002,34.057142999999996,34.828556999999996,45.377356,46.466112,104.291892,104.37046199999999,162.19546,197.2034,382.70756700000004,755.209325,0.0,1101.9870799999999,0.0,1796.075365,0.0,0.0,0.0,0.0
2025-07-11,11.591448,11.679174000000001,11.778522,11.800195,11.798772000000001,11.877291000000001,11.813132000000001,11.742880000000001,11.799538000000002,23.626264000000003,11.753257000000001,11.755845,11.757073,11.758583000000002,23.533728,23.526466000000003,47.045928,35.300591999999995,46.9917,82.264658,235.12164,424.163988,1120.89284,1818.62275
