date,35000,36000,37000,38000,39000,40000
2022-04-29,19.604345000000002,19.301060000000003,38.58615,193.0178,618.11808,1056.04479
2022-04-30,0.0,18.82177,75.31756,451.97988,1282.2420000000002,1464.1057999999998
