date,90000,92000,94000,96000,97000,98000,99000,100000,100500,101000,101500,102000,103000
2024-12-12,51.248839999999994,60.03306,149.34768,260.644124,350.43834000000004,502.152,997.8463,1204.23168,0.0,1755.52265,0.0,2072.27284,0.0
2024-12-13,10.117874,30.399494999999995,30.351650999999997,50.59754,70.96962599999999,121.92704399999998,141.807162,293.473707,0.0,506.92660000000006,0.0,1014.5360000000001,0.0
2024-12-14,10.096998,10.165116000000001,10.085561,10.089141000000001,10.087734,10.085709,30.293894999999996,70.993419,191.906099,302.95995,556.119025,659.15382,1424.81598
