date,21000,21500,22000,22500,23000,23500,24000,24500
2022-08-07,11.487504999999999,11.607365,23.170540000000003,81.09951500000001,220.289515,476.120495,0.0,0.0
2022-08-08,0.0,0.0,12.01294,12.053690000000001,11.918825000000002,47.601440000000004,297.31675,483.1074
