date,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000
2021-10-10,27.750715,82.15986,109.82606,136.47842500000002,246.27762,329.07654,628.874395,1095.7134,1409.5879799999998,2100.56248,0,0,0,0,0
2021-10-11,0,0,28.43981,28.29565,55.9282,28.65935,28.64964,57.10139,256.152555,344.1789,835.51494,0,0,0,0
