date,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,64000
2021-10-09,27.71634,27.486880000000003,0,54.98301,110.86506,192.185,328.82466,630.223345,881.612,1432.35222,2464.91055,0,0,0,0,0,0
2021-10-10,0,0,27.846465,27.44528,27.681015,27.367520000000003,81.99588,326.52132,576.5274900000001,1022.39214,1583.3403,0,0,0,0,0,0
