date,80000,85000,86000,88000,90000,91000,92000,93000,94000,95000,95500,96000,96500,97000,97500,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,114000,115000,120000,122000,125000,130000,135000
2024-12-12,440.484396,849.5699850000001,0.0,0.0,1497.4458,0.0,1899.47617,0.0,2452.313535,0.0,0.0,3010.0193999999997,0.0,3408.41976,0.0,3405.422065,3722.49484,4713.45375,4953.23311,4862.1475,5753.7950200000005,6393.08061,0.0,0.0,9332.698760000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,425.48457,662.1550649999999,0.0,0.0,1215.00264,0.0,1468.119925,0.0,1922.51538,2228.72716,0.0,2581.67508,0.0,2885.878365,0.0,3094.106355,3545.7054500000004,3820.117875,4425.011399999999,4978.11776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15186.503924999999,19694.900250000002,0.0,24350.633909999997,0.0,0.0
2024-12-14,393.88818299999997,558.115745,0.0,0.0,963.316055,0.0,1264.773375,0.0,1719.9673500000001,1927.08583,0.0,2231.19776,0.0,2488.113915,0.0,2890.470855,3151.4243500000002,3558.485,4251.06696,4855.41216,5412.66455,6018.887315,6676.416120000001,6844.579970000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-15,303.514319,515.5973,0.0,0.0,928.9421099999998,0.0,994.89149,0.0,1542.64005,1650.94224,0.0,1675.0646399999998,0.0,1882.8530999999998,0.0,2513.082355,0.0,2769.963645,3036.9150900000004,3457.51923,3780.3186,4906.7728,4964.97455,6040.735155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,211.62966,360.03252799999996,0.0,0.0,531.86115,0.0,742.10122,0.0,904.156815,1060.8924000000002,0.0,1271.1846,0.0,1390.1132699999998,0.0,1598.9538,1906.2385199999999,2227.80474,2488.12266,2902.710525,3429.4464749999997,3606.9376,4133.649,4696.735145,4659.58689,5095.83515,7262.146740000001,6070.046990000001,6660.93652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,213.11504000000002,359.448408,0.0,0.0,635.7156600000001,0.0,795.07755,0.0,1004.32024,1161.00974,0.0,1021.5014649999999,0.0,1528.52069,0.0,1691.52192,2003.0174299999999,2070.137745,2484.4655900000002,2258.6592,2575.78224,2900.52954,3922.3215299999997,4298.6465100000005,4483.68648,5311.026000000001,5657.7924,5851.080215,6046.34072,6942.227234999999,8509.110400000001,9629.893,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,342.578288,505.84595,0.0,0.0,1053.944535,0.0,1452.1035150000002,0.0,1759.932825,1918.72355,0.0,2409.69144,0.0,2474.798655,0.0,3109.98789,3085.81005,4105.59035,4231.27992,4833.7848,4626.4855,5517.778925,7009.544500000001,4812.56462,5385.813349999999,5959.715370000001,0.0,10094.434000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,340.972625,635.04506,0.0,0.0,1271.0180599999999,0.0,1803.3483649999998,0.0,2296.2555,2643.82164,0.0,3071.967885,0.0,3603.56024,0.0,3956.715135,4531.830945,5255.85888,6379.684080000001,6479.8218449999995,7910.74582,8030.048400000001,8500.042679999999,9451.770209999999,10067.930699999999,8732.918189999999,0.0,12698.7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,358.86329600000005,578.9865599999999,728.621025,1013.7193500000001,1308.1336649999998,1594.7839050000002,1834.2997099999998,1899.9670950000002,2100.3887499999996,2718.39792,0.0,2834.8718,0.0,3715.968795,0.0,3895.2712,4790.087775,5191.285295,5914.045770000001,6595.25608,7274.954999999999,8050.127670000001,10898.828300000001,11339.21845,12853.702720000001,13580.438199999999,0.0,14747.173320000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37252.62242
