date,86000,88000,90000,92000,94000,95000,96000,97000,98000,98500,99000,99500,100000,100500,101000,102000,103000,104000,105000,106000,120000
2024-12-05,240.49215,222.274415,340.43709,532.90776,874.3681799999999,0.0,1457.22315,1899.6989700000001,3269.4043,0.0,2643.67368,0.0,8818.46427,0.0,3111.956505,2904.9853900000003,4082.74679,2328.772275,4441.78668,5649.9245599999995,0.0
2024-12-06,10.068849,10.163313,20.326316000000002,30.099185999999996,59.73512399999999,89.955765,129.52644899999999,139.77922,249.89445,0.0,449.50995,0.0,996.1501,0.0,1054.68846,1993.6803060000002,0.0,6214.2814499999995,0.0,0.0,21806.658180000002
2024-12-07,10.021851,19.935876,10.020882000000002,9.990879,9.996065,9.993061,20.070152,20.023026,39.988008,49.98692500000001,119.70181199999999,140.320516,280.760564,501.56405,1394.8454800000002,1804.5581399999999,0.0,0.0,0.0,0.0,0.0
