date,25000,30000,35000,40000,42000,44000,45000,46000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,108000,110000,115000,120000,125000,150000
2024-08-29,109.111752,179.23947,358.67946,724.863,0.0,1308.4539599999998,0.0,1433.62831,0.0,0.0,2416.91,0.0,3010.4410000000003,0.0,0.0,0.0,0.0,4889.117880000001,5277.12594,5854.95298,6693.38325,6912.92834,7476.42996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,81.608436,200.060284,387.114065,801.68103,0.0,1293.29486,0.0,1707.40342,2149.1492,0.0,2675.77128,0.0,3569.251515,3498.4864199999997,3930.96396,4871.2188,5344.0728,5824.269465,5538.94794,6254.02945,6597.896610000001,7267.9299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,82.464676,0.0,0.0,708.26916,0.0,1238.33031,0.0,1593.8753399999998,0.0,0.0,2513.2749,0.0,3128.6138499999997,0.0,0.0,0.0,4765.82454,0.0,5571.85188,6167.316209999999,0.0,0.0,7909.0324200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21170.717425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,93.006544,217.848566,0.0,781.7715,0.0,1362.236015,0.0,1809.3726000000001,2224.835305,0.0,2682.78716,0.0,3301.7571700000003,0.0,4262.897835,4576.57428,5013.44485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,81.881548,197.33814199999998,380.924765,818.0249,0.0,1383.96864,0.0,1594.3532400000001,0.0,0.0,0.0,0.0,3653.017205,0.0,4313.10896,4262.41656,4729.976,5150.42001,0.0,6634.414680000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,86.76027,201.494055,432.54772499999996,865.827,0.0,1387.8391199999999,0.0,1820.889945,2369.4392,0.0,2986.65744,0.0,3564.90531,4040.3223000000003,4283.05414,4775.5125,5399.65234,5757.461035,6231.505174999999,6688.538,7354.11153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,107.41408700000001,231.39288900000003,406.89110000000005,845.19601,0.0,1420.265735,0.0,1823.41404,2443.5273,0.0,2768.8833,3586.5892200000003,3569.61621,4340.809665,4551.09757,4788.5409,5252.84987,5688.02682,6254.65152,6819.99845,7306.932535,0.0,9459.878400000001,0.0,0.0,0.0,0.0,11797.308856,13439.48553,14209.279335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,106.627392,241.001283,503.80677,973.7448899999999,0.0,1533.08457,0.0,2067.177865,2765.942685,0.0,3414.59151,3807.20508,4035.7123949999996,4568.3757350000005,5112.090359999999,5226.0416000000005,5781.95976,6420.3272400000005,6983.5138400000005,7824.4236,8094.68863,8386.18536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,164.35778399999998,297.246785,645.2126400000001,1215.959175,1612.6205999999997,2326.4757999999997,0.0,2594.47296,3262.4637099999995,3711.2622900000006,4173.8400599999995,4499.615435000001,5248.4020949999995,5417.84244,6481.819224999999,6512.25872,7138.17118,6495.498240000001,6778.906375,7346.1788750000005,9712.90888,0.0,0.0,0.0,0.0,11203.631875000001,14113.40782,14937.651630000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
