date,19500,20000,20500,20750,21000,21250,21500
2022-11-05,10.640934999999999,10.62584,21.28191,31.99827,117.10919,202.22507499999998,319.95585
2022-11-06,0.0,10.455885,41.80296,52.3309,177.692245,169.10992000000002,0.0
