date,33000,33500,34000,34500,35000,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,38250,38500,38750,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000
2023-11-20,7.52896,15.008188,26.08487,22.49502,30.059040000000003,60.08104000000001,0,112.7001,187.4939,187.8997,243.83437,339.40349999999995,486.3316899999999,562.5177,696.4574749999999,881.0810349999999,1051.21772,1666.37565,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,18.145055,43.178916,33.292233,118.020375,214.86714,269.97975,0,555.6404349999999,487.872855,632.5396000000001,761.0200500000001,1185.93684,609.6705450000001,671.45796,1247.69222,1588.598685,1824.8615,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,3.763255000000001,3.766546,3.765902,3.776907,3.742926,3.762919000000001,3.740383000000001,3.74087,3.741746,11.223501,14.972208,44.883228,78.675765,213.417177,320.18956000000003,746.311,789.0010800000001,0,0,0,0,0,0,0,0,0,0,0,0,0
