date,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,54000
2021-08-16,23.550490000000003,46.14471,45.993,137.57193,207.55584,571.848375,826.56432,1381.6617,2405.8944,0,0,0,0,0
2021-08-17,0,0,44.5759,66.992355,178.65748000000002,603.05094,1081.95408,1613.1764449999998,1360.76294,0,0,0,0,0
