date,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750,10875,11000
2020-09-14,5.232310000000001,5.348175,5.31332,5.336255,20.86354,10.68273,15.94698,32.149770000000004,21.34342,53.2792,101.34847,244.13073999999997,0.0,0.0
2020-09-15,0.0,0.0,5.376354999999999,5.402405,5.42191,5.328535,5.39309,5.38293,5.388355,10.76784,26.9705,59.23670499999999,129.3456,184.05577
