date,49000,50000,51000,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,64000,65000,68000,69000
2024-08-07,71.73589799999999,164.18022,139.854375,264.78115199999996,0.0,493.90802999999994,626.26926,687.955625,800.674195,1367.0645000000002,1193.806635,1834.70254,1750.7750400000002,2084.104125,2371.240325,0.0,0.0,2157.4027499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,6.077902,11.935248,12.1791,18.275630999999997,41.802201,42.350091,24.999264000000004,24.991484,31.236259999999998,43.309616,56.249001,103.79638999999999,111.78107999999999,111.941892,167.693274,203.735499,306.3426,339.386355,374.74596,495.63968,560.94228,777.2975000000001,1052.80592,1240.1796000000002,1369.27296,1949.3815949999998,0.0,2935.28348,0.0,0.0
2024-08-09,0.0,0.0,5.990263,6.072631,6.047926,6.050966000000001,6.050515000000001,6.0121,6.060662000000001,6.06494,6.060671,6.024701,6.049797000000001,12.104248,12.122538,42.206556,24.318388000000002,30.423005000000003,115.468187,170.147964,267.913888,547.0641899999999,1679.258,2302.21992,1742.136315,2311.77446,2944.15248,0.0,7066.30472,8264.640930000001
