date,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000
2021-01-16,0,231.734035,288.89808000000005,501.3799,685.4905499999999,1138.21218,1251.6318,1821.94848,2449.57812,0,0,0,0,0,0
2021-01-17,17.81187,18.04912,54.87609,72.18022,180.52830000000003,452.0652500000001,1340.9505,2268.50085,4151.02107,0,0,0,0,0,0
