date,48000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000
2021-03-29,28.47438,28.84516,28.943745,57.56495,86.71011,114.79488,229.6092,318.154705,745.8335299999999,1036.59552,1565.79372,2316.9288,3158.56603,0,0,0
2021-03-30,0,0,0,0,28.802175,29.35938,29.409825,29.352085,58.705650000000006,234.97476,677.001435,1063.7175599999998,2958.34272,2891.50617,0,0
