date,38000,38500,39000,39500,40000,40500,41000,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,52000,53000,54000
2023-12-20,8.819428,8.738852000000001,17.503428,26.199486,30.477412,48.360400000000006,61.793186,87.31422,74.18902,100.345711,165.21697,239.00415,239.98656,391.10976,435.2992,566.73136,760.9070000000002,870.4506,960.14468,1285.957215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,4.37226,0,8.756072000000001,8.724592,8.775776,17.368668,22.080900000000003,30.617517,69.84344,48.262764,61.45622,92.289645,118.474623,184.527924,241.64371,329.49307500000003,438.4501,549.31375,724.269315,962.65004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,0,0,0,4.393173000000001,4.360113,4.370926000000001,4.368991,4.378067,4.378743,4.380961,13.124019,13.125015,8.757684,4.384545,13.205726999999998,13.1703,35.225656,149.61281799999998,417.50923,549.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
