date,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000
2020-05-18,14.5821,14.61099,19.48366,38.873760000000004,43.624215,38.87052,63.133070000000004,106.37505999999999,164.58550000000002,194.25080000000003,392.46389000000005,0.0
2020-05-19,4.83676,9.711350000000001,4.8304,14.553885000000001,14.534205,19.33048,33.81511,19.522060000000003,38.898199999999996,159.63189,242.0865,282.41273
