date,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-03-13,19.23223,57.247995,113.44056,226.8939,435.478895,870.81864,1549.93325,1882.3007,0,0,0,0
2022-03-14,19.032195,19.311255000000003,19.57504,19.371795,19.85526,59.529525,158.32692000000003,516.54512,0,0,0,0
