date,53000,54000,55000,56000,56500,57000,57500,58000,58500,59000,59500,60000,61000,62000,65000
2024-08-17,29.644215,41.72833,59.42134,83.303472,113.06808799999999,177.66042,201.72866399999998,326.29783999999995,415.62087,593.9082,831.46504,0.0,0.0,0.0,0.0
2024-08-18,11.908474000000002,29.220830000000003,41.14873,53.069841,95.07001600000001,141.180192,350.7375,266.49666,386.083035,764.3489099999999,800.276625,1126.18871,2630.03535,0.0,0.0
2024-08-19,11.691818,5.919171,5.906677,5.923746,5.919886,5.957188,11.893506,17.873544,76.978811,95.279296,503.27828500000004,1806.94226,2682.85938,3481.5716949999996,5661.44055
