date,56000,57000,58000,59000,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,71000,72000,73000,74000,75000,76000
2024-04-14,275.558878,253.225401,320.82815,387.92976,361.856275,0,888.6213,619.0731049999999,716.3284699999999,1279.249,1100.0399100000002,1169.0317799999998,1084.559685,1281.367425,1697.70822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,95.174715,182.796425,145.988751,259.66960500000005,379.923,0,506.4204,665.5391400000001,727.979325,915.97631,1044.628695,1174.214425,1853.97352,2080.75164,2545.70688,1089.389235,3394.02906,3833.72068,1663.21275,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,6.381718,6.404848,12.745932000000002,12.741992,19.137222,56.994462,25.53242,63.78479,57.39381,127.59218,191.21163,293.13201,510.57168,1590.1075,1846.17799,0,3148.952,0,3620.88168,0,0,5220.658575,0,5794.71984,6624.39712,7548.58769,8512.248160000001,0,0,0,0
