date,34000,35000,36000,37000,38000,39000
2022-05-02,19.25689,19.233150000000002,57.548069999999996,96.6834,289.52715,752.76825
2022-05-03,0.0,18.800285,18.830080000000002,56.67606,395.96739,1392.2829899999997
