date,86000,88000,89000,90000,91000,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,98000,99000,99500,100000,100500,101000,101500,102000,103000,104000
2025-02-01,0.0,0.0,0.0,70.35679,0.0,110.631378,0.0,0.0,101.10217999999999,0.0,0.0,0.0,122.36391599999997,0.0,372.631033,424.85687999999993,952.73828,0.0,1304.35344,0.0,1708.5848300000002,0.0,2360.697435,2530.60775,3240.6944
2025-02-02,0.0,0.0,0.0,204.886311,0.0,302.80688399999997,467.8823039999999,0.0,587.04768,0.0,781.43024,0.0,1120.7555,0.0,1932.4894000000002,1810.4281299999998,2349.33216,0.0,3169.070775,0.0,3955.9500900000003,0.0,4918.049055,5665.48292,0.0
2025-02-03,20.329150000000002,20.395306,20.312132000000002,10.020214000000001,10.164248,10.219835000000002,10.194454,10.190312,10.165817,30.337691999999997,20.366988000000003,30.364958999999995,30.570857999999998,20.332158,30.491900999999995,40.703976000000004,91.621296,101.83639000000001,122.19953999999998,194.223377,306.39726,508.0153,912.76245,1174.6077,2191.06758
