date,20000,20500,21000,21500,21800,22000,22200,22400,22500,22600,22800,23000,23200,23400,23500,23600,23800,24000,24200,24300,24400,24500,24600,24800,25000,25200,25500,25600,26000,26500,26600,27000,27500,28000,29000
2023-03-13,12.082285,36.16719,48.33182,60.387525,84.30905,96.51564,97.00796,121.25995,133.64164,227.757655,157.928485,228.859655,254.57544,337.18482,304.48850000000004,386.4732800000001,505.20435,601.43375,675.21776,0,783.7348999999999,787.9716,859.3229399999999,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14,12.16628,12.53611,12.534075,12.714205,12.295675,12.31135,12.401735,24.54445,24.65468,12.321040000000002,12.32468,24.9533,12.411475,24.75353,24.79314,24.77205,24.77277,49.57584,61.91822500000001,74.35827,99.015,123.7363,160.93181,272.1807,359.1012,520.03497,732.276435,879.098215,1262.64372,2121.37842,765.9185299999999,779.816865,0,0,0
