date,78000,80000,82000,83000,84000,85000,86000,86500,87000,87500,88000,88500,89000,90000
2025-03-24,35.110068,43.670255,70.12908800000001,130.93551,244.270264,332.61438000000004,568.04878,0.0,875.301,0.0,1612.5624899999998,0.0,1587.6640799999998,3018.267345
2025-03-25,17.629374,17.564844,43.69648,43.738655,52.716587999999994,174.64956,159.078096,0.0,654.870225,0.0,1135.41441,0.0,0.0,0.0
2025-03-26,0.0,8.680586,8.688145,8.711434,8.691592,26.083857,112.940555,251.85737299999997,434.29575,480.20461499999993,1130.39108,2075.89632,2085.63552,2068.825085
