date,30000,31000,32000,33000,34000,35000,36000
2021-01-30,51.17107500000001,86.47652500000001,189.073775,426.3035,686.3839999999999,1088.9521650000002,2039.31014
2021-01-31,16.287535000000002,33.05368,82.8806,315.073295,1123.1808200000003,2218.5353250000003,0.0
