date,55000,56000,56500,57000,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66500,67000,67500,68000,68500,69000,70000
2024-08-02,49.325224,49.97600800000001,0.0,128.96736299999998,196.508864,0.0,307.10085,0.0,492.59504,645.142785,769.9132500000001,984.1385600000001,901.003175,1627.349365,1607.5183799999998,1106.180775,1540.83734,1679.27956,3394.27495,3007.75824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,24.246460000000003,66.56681900000001,0.0,108.82636199999999,169.902908,140.667103,284.634115,422.52651000000003,573.898515,757.2376250000001,818.784855,1692.2281600000001,1696.50152,960.25538,1482.3084,2362.70881,3025.2845700000003,0.0,4774.372109999999,4027.8439000000003,4723.35327,5305.591119999999,5798.90888,6293.12766,6759.438285,7251.85795,8271.34564
2024-08-04,11.643584,58.23945,104.834124,156.757734,234.13756,584.513,760.40302,738.7068750000001,1636.24412,1306.0663,2791.5566400000002,3700.1023999999998,3094.453425,5299.320374999999,5582.69726,0.0,5921.76606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
