date,23000,23500,24000,24500,25000,25250,25500,25750,26000,26250
2023-09-02,0.0,0.0,18.104232999999997,15.498612,43.911918,64.63665,103.33444,142.42162,0.0,0.0
2023-09-03,5.185374,5.192768,10.385208,23.301702,36.341382,54.54792,75.55068399999999,122.07103200000002,207.72568,0.0
2023-09-04,10.377276,2.595288,2.584923,2.5882330000000002,5.16601,7.719758999999999,18.025244999999998,43.899117,168.21310999999997,413.44288
